ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0032040,small-subunit processome,33/1152,39/19869,2.32037735859281e-35,6.79870566067692e-33,5.04376762683594e-33,MPHOSPH10/NOP56/WDR46/RRP9/UTP20/FBL/SNU13/RPS7/NOP14/TBL3/PDCD11/PWP2/UTP25/NGDN/WDR36/EMG1/UTP4/IMP4/UTP23/NOL10/NOC4L/UTP14A/HEATR1/NOL6/UTP3/DCAF13/IMP3/UTP6/WDR3/NOP58/FCF1/UTP11/UTP18,33
CC,GO:0005840,ribosome,72/1152,232/19869,2.14230311209999e-33,4.18463207896864e-31,3.10446029928875e-31,MRPS12/NDUFA7/NPM1/RPS17/RPSA/RPL7/RPL17/BTF3/RPS3/RPL13/RPL10/APEX1/CANX/RPL4/RPS19/RPL5/RPL21/RPL28/RPL29/RPL14/MRPL12/RPS3A/RPL15/RPL37A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPS28/RPL10A/RPL32/RPL38/MRPS22/MRPS35/MRPS15/MRPS34/RPL18A/RPL6/RPL18/HSPA14/MRPL58/RPL7L1/MRPL14/RPL22L1/LARP1/NUFIP2/MTERF4/MRPL43/GADD45GIP1/PNPT1/MRPS27/GCN1/MRPS31/NSUN4/PTCD3/MRPL45/EIF2A/MRPL1/MRPS26/MRPL18/MTG2/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23/RPL36,72
CC,GO:0044391,ribosomal subunit,61/1152,188/19869,1.15936748974717e-29,1.69847337247961e-27,1.26004940333048e-27,MRPS12/NPM1/RPS17/RPSA/RPL7/RPL17/RPS3/RPL13/RPL10/RPL4/RPS19/RPL5/RPL21/RPL28/RPL29/RPL14/MRPL12/RPS3A/RPL15/RPL37A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPS28/RPL10A/RPL32/RPL38/MRPS22/MRPS35/MRPS15/MRPS34/RPL18A/RPL6/RPL18/MRPL58/RPL7L1/MRPL14/MTERF4/MRPL43/GADD45GIP1/MRPS27/MRPS31/NSUN4/PTCD3/MRPL45/EIF2A/MRPL1/MRPS26/MRPL18/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23/RPL36,61
CC,GO:0005759,mitochondrial matrix,99/1152,483/19869,5.28472712097764e-29,6.1937001857858e-27,4.59493115992372e-27,POLRMT/PRORP/MRPS12/TIMM44/LIAS/IDH3B/PTCD1/CLPX/NDUFB8/NDUFA7/NDUFA10/OAT/HSPD1/PC/ALAS1/CCNB1/VDAC1/RPS3/AK4/NDUFS1/PYCR1/SHMT2/LONP1/HSPA9/GARS1/LRPPRC/QARS1/TUFM/DNA2/MRPL12/HSPE1/MRPS22/MRPS35/MRPS15/MRPS34/PMPCA/TRAP1/MRPL58/FASTKD3/KARS1/PDK1/TRMT5/ALDH1L2/NADK2/PDSS1/MRM1/RPUSD3/MRPL14/MTHFD1L/TRMT10C/MTERF4/SUPV3L1/MRPL43/TDRD7/GRPEL2/GADD45GIP1/PNPT1/GPT2/TFB1M/MRPS27/MRPS31/GCDH/TOP1MT/TBRG4/LRRC59/NSUN4/RPUSD4/MRRF/DNAJA3/PTCD3/GFM1/TWNK/MIPEP/ELAC2/MRPL45/ISCA1/MRPL1/MRPS26/MRPL18/MTG2/TFB2M/METTL17/GRPEL1/MRM3/MRPS30/GLRX2/ATAD3A/MRPL39/MRPL27/PDP2/POLG2/MRPS7/POLDIP2/MRPL11/REXO2/MRPS23/DNAJC15/PUS1/NFS1,99
CC,GO:0030686,90S preribosome,25/1152,29/19869,1.78936083376517e-27,1.74760908097732e-25,1.29650179709652e-25,PES1/MPHOSPH10/UTP20/RSL1D1/NOP14/TBL3/BOP1/BMS1/PWP2/NOP9/SRFBP1/WDR36/UTP4/IMP4/NOC4L/WDR12/HEATR1/NOL6/SLX9/IMP3/UTP6/WDR3/RRP7A/NOC2L/UTP18,25
CC,GO:0098798,mitochondrial protein-containing complex,69/1152,295/19869,6.01465383037367e-24,5.03512449228424e-22,3.73541658938996e-22,POLRMT/COX7A2L/TIMM23/UQCRQ/PRORP/MRPS12/TIMM44/NDUFB3/IDH3B/TIMM8A/NDUFS6/CLPX/TOMM70/NDUFB4/NDUFB8/NDUFA7/NDUFA10/TOMM40/COX5B/COX4I1/COX7C/VDAC1/NDUFS1/UQCRC1/PHB1/HSPA9/NDUFV1/MRPL12/ATP5MJ/NDUFA6/MRPS22/MRPS35/MRPS15/MRPS34/PMPCA/MRPL58/PDK1/TIMM50/MRPL14/TRMT10C/MTERF4/SUPV3L1/MRPL43/GRPEL2/GADD45GIP1/PNPT1/CHCHD10/MRPS27/MRPS31/NSUN4/PTCD3/PHB2/MRPL45/MRPL1/MRPS26/MRPL18/GRPEL1/MRPS30/DNAJC11/MRPL39/MRPL27/POLG2/MRPS7/MRPL11/MRPS23/TIMM8B/TIMM13/DNAJC15/NDUFB9,69
CC,GO:0030687,preribosome, large subunit precursor,18/1152,21/19869,5.4414812453136e-20,3.98588501219221e-18,2.95701546620331e-18,PES1/RRP1/BOP1/RRP1B/RRS1/WDR74/FTSJ3/ZNF622/EBNA1BP2/MAK16/WDR12/RPF1/PPAN/MDN1/MRTO4/NIP7/NOC2L/LAS1L,18
CC,GO:0022626,cytosolic ribosome,36/1152,105/19869,6.22922120358455e-19,4.05591513922283e-17,3.00896883869055e-17,RPS17/RPSA/RPL7/RPL17/RPS3/RPL13/RPL10/RPL4/RPS19/RPL5/RPL21/RPL28/RPL29/RPL14/RPS3A/RPL15/RPL37A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPS28/RPL10A/RPL32/RPL38/RPL18A/RPL6/RPL18/RPL7L1/EIF2A/MRPL1/RPL36,36
CC,GO:0005743,mitochondrial inner membrane,83/1152,498/19869,1.84522203572413e-18,1.08130011293434e-16,8.02186000793753e-17,COX7A2L/TIMM23/UQCRQ/MRPS12/TIMM44/NDUFB3/TIMM8A/NDUFS6/GCAT/CLPX/NDUFB4/NDUFB8/NDUFA7/NDUFA10/TOMM40/COX5B/HSPD1/COX4I1/ALAS1/COX7C/RPS3/NDUFS1/UQCRC1/SHMT2/PHB1/HSPA9/NDUFV1/GATM/MRPL12/ALDH18A1/ATP5MJ/NDUFA6/MRPS22/MRPS35/MRPS15/MRPS34/CYCS/DHODH/PMPCA/TRAP1/MRPL58/ENDOG/TIMM50/MRPL14/SFXN4/MRPL43/RDH13/NOA1/COQ8A/GRPEL2/GADD45GIP1/CHCHD10/MRPS27/MRPS31/CCDC51/PTCD3/DMAC1/PHB2/MRPL45/MRPL1/MRPS26/MRPL18/SLC25A32/MTG2/GRPEL1/SLC25A19/MRPS30/ABCB10/UQCC1/DNAJC11/ATAD3A/MRPL39/NDUFAF4/MRPL27/MRPS7/COQ4/MRPL11/MRPS23/TIMM8B/TIMM13/DNAJC15/FLVCR1/NDUFB9,83
CC,GO:0015934,large ribosomal subunit,36/1152,115/19869,1.83528201723005e-17,9.77704783724374e-16,7.25331553221065e-16,NPM1/RPL7/RPL17/RPL13/RPL10/RPL4/RPL5/RPL21/RPL28/RPL29/RPL14/MRPL12/RPL15/RPL37A/RPL7A/RPL10A/RPL32/RPL38/RPL18A/RPL6/RPL18/MRPL58/RPL7L1/MRPL14/MTERF4/MRPL43/GADD45GIP1/NSUN4/MRPL45/MRPL1/MRPL18/MRPS30/MRPL39/MRPL27/MRPL11/RPL36,36
CC,GO:0030688,preribosome, small subunit precursor,14/1152,15/19869,6.39195108708869e-17,3.12140278086164e-15,2.3156805254102e-15,UTP20/RRP1/NOP14/BYSL/RRP1B/TSR1/NOP9/FTSJ3/LTV1/RIOK1/NOC4L/RIOK2/SLX9/NOB1,14
CC,GO:0009295,nucleoid,21/1152,45/19869,8.87348961590763e-15,3.71418922494419e-13,2.75545203862395e-13,POLRMT/PRORP/CLPX/VDAC1/SHMT2/LONP1/HSPA9/LRPPRC/TUFM/DNA2/TRMT10C/SUPV3L1/TFB1M/TOP1MT/LRRC59/TWNK/ELAC2/TFB2M/ATAD3A/POLG2/POLDIP2,21
CC,GO:0042645,mitochondrial nucleoid,21/1152,45/19869,8.87348961590763e-15,3.71418922494419e-13,2.75545203862395e-13,POLRMT/PRORP/CLPX/VDAC1/SHMT2/LONP1/HSPA9/LRPPRC/TUFM/DNA2/TRMT10C/SUPV3L1/TFB1M/TOP1MT/LRRC59/TWNK/ELAC2/TFB2M/ATAD3A/POLG2/POLDIP2,21
CC,GO:0015935,small ribosomal subunit,26/1152,77/19869,7.09659732466952e-14,2.77240402150423e-12,2.05676820707966e-12,MRPS12/NPM1/RPS17/RPSA/RPS3/RPS19/RPS3A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPS15/RPS28/MRPS22/MRPS35/MRPS15/MRPS34/MRPS27/MRPS31/PTCD3/EIF2A/MRPS26/MRPS7/MRPS23,26
CC,GO:0000313,organellar ribosome,27/1152,89/19869,4.49980332240522e-13,1.55110867466439e-11,1.15072369792778e-11,MRPS12/NDUFA7/MRPL12/MRPS22/MRPS35/MRPS15/MRPS34/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/MRPS27/MRPS31/NSUN4/PTCD3/MRPL45/MRPL1/MRPS26/MRPL18/MTG2/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23,27
CC,GO:0005761,mitochondrial ribosome,27/1152,89/19869,4.49980332240522e-13,1.55110867466439e-11,1.15072369792778e-11,MRPS12/NDUFA7/MRPL12/MRPS22/MRPS35/MRPS15/MRPS34/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/MRPS27/MRPS31/NSUN4/PTCD3/MRPL45/MRPL1/MRPS26/MRPL18/MTG2/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23,27
CC,GO:0070993,translation preinitiation complex,13/1152,18/19869,5.1152485331722e-13,1.62940864223128e-11,1.20881223143797e-11,EIF3D/EIF3G/EIF3J/EIF2S1/EIF1/EIF3B/EIF3E/EIF3I/EIF3A/EIF3M/EIF3C/EIF3K/EIF3L,13
CC,GO:0033290,eukaryotic 48S preinitiation complex,12/1152,15/19869,5.2830655635485e-13,1.62940864223128e-11,1.20881223143797e-11,EIF3D/EIF3G/EIF3J/EIF2S1/EIF3B/EIF3E/EIF3I/EIF3A/EIF3M/EIF3C/EIF3K/EIF3L,12
CC,GO:0022625,cytosolic large ribosomal subunit,22/1152,59/19869,5.79822226912216e-13,1.69887912485279e-11,1.26035041955129e-11,RPL7/RPL17/RPL13/RPL10/RPL4/RPL5/RPL21/RPL28/RPL29/RPL14/RPL15/RPL37A/RPL7A/RPL10A/RPL32/RPL38/RPL18A/RPL6/RPL18/RPL7L1/MRPL1/RPL36,22
CC,GO:0016282,eukaryotic 43S preinitiation complex,12/1152,17/19869,6.44435362449142e-12,1.79828153521522e-10,1.33409425910524e-10,EIF3D/EIF3G/EIF3J/EIF1/EIF3B/EIF3E/EIF3I/EIF3A/EIF3M/EIF3C/EIF3K/EIF3L,12
CC,GO:0005666,RNA polymerase III complex,12/1152,18/19869,1.83100111668397e-11,4.87712115625821e-10,3.61819837890182e-10,POLR3A/POLR1C/POLR3G/POLR3D/POLR1D/POLR2E/POLR2H/POLR3C/POLR3F/POLR3E/POLR3B/POLR3K,12
CC,GO:0005852,eukaryotic translation initiation factor 3 complex,11/1152,15/19869,2.61597648794371e-11,6.42632328936728e-10,4.76750766752055e-10,EIF3D/EIF3G/EIF3J/EIF3B/EIF3E/EIF3I/EIF3A/EIF3M/EIF3C/EIF3K/EIF3L,11
CC,GO:0030880,RNA polymerase complex,29/1152,119/19869,2.63194127892175e-11,6.42632328936728e-10,4.76750766752055e-10,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/ZNFX1/USP22/POLR3K,29
CC,GO:0000428,DNA-directed RNA polymerase complex,28/1152,115/19869,5.91439083545649e-11,1.386333211831e-09,1.02848143791306e-09,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/USP22/POLR3K,28
CC,GO:0005736,RNA polymerase I complex,10/1152,13/19869,1.00734034364248e-10,2.27039015913267e-09,1.68433830738601e-09,POLR1C/POLR1G/POLR1A/POLR1D/POLR2E/POLR2H/POLR1F/POLR1E/POLR1B/POLR1H,10
CC,GO:0055029,nuclear DNA-directed RNA polymerase complex,27/1152,112/19869,1.65583487015741e-10,3.59377494041571e-09,2.66612008333337e-09,POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/USP22/POLR3K,27
CC,GO:0042788,polysomal ribosome,14/1152,31/19869,4.6964566346525e-10,9.8290128139513e-09,7.29186688011835e-09,BTF3/RPS29/RPL7A/RPS28/RPL10A/RPL32/RPL38/RPL18A/RPL6/RPL18/LARP1/NUFIP2/PNPT1/RPL36,14
CC,GO:0005844,polysome,20/1152,66/19869,4.93817525005518e-10,9.97851964321496e-09,7.40278177231503e-09,EIF2S1/EEF2/BTF3/RPS3/CALR/RPS29/RPL7A/RPS28/RPL10A/RPL32/RPL38/RPL18A/RPL6/EIF4G1/RPL18/LARP1/NUFIP2/PNPT1/GCN1/RPL36,20
CC,GO:0005758,mitochondrial intermembrane space,22/1152,84/19869,1.50238381743334e-09,2.93465639005313e-08,2.17713865473674e-08,TIMM23/TRIAP1/TIMM8A/CAT/NDUFS1/SHMT2/GATM/THOP1/CYCS/TRAP1/MIX23/COA6/CIAPIN1/PNPT1/CHCHD10/CHCHD7/NLN/PANK2/PRELID3B/REXO2/TIMM8B/TIMM13,22
CC,GO:0005681,spliceosomal complex,35/1152,195/19869,2.06916873050992e-09,3.91139637444779e-08,2.90175445059626e-08,RNF113A/PRPF4/PRPF3/PPIH/SYNCRIP/BCAS2/PRPF6/SNRPA1/HSPA8/PABPC1/GCFC2/DDX5/NCL/CLNS1A/SNU13/SNRPD2/YBX1/U2AF1/PRPF4B/SF3A1/USP39/DHX32/CACTIN/UPF1/ESS2/ZMAT2/PNN/DHX35/XAB2/LUC7L/RBM28/CWC25/DDX41/TTF2/IVNS1ABP,35
CC,GO:0031970,organelle envelope lumen,23/1152,94/19869,2.7192333333164e-09,4.97959604163567e-08,3.69422160085419e-08,TIMM23/TRIAP1/TIMM8A/CAT/NDUFS1/SHMT2/GATM/THOP1/CYCS/TRAP1/MIX23/COA6/CIAPIN1/PNPT1/CHCHD10/CHCHD7/NLN/PANK2/CACYBP/PRELID3B/REXO2/TIMM8B/TIMM13,23
CC,GO:0017101,aminoacyl-tRNA synthetase multienzyme complex,8/1152,11/19869,1.75912653193857e-08,3.12378226580607e-07,2.31744579805623e-07,EEF1E1/EPRS1/IARS1/QARS1/MARS1/AIMP2/KARS1/LARS1,8
CC,GO:0001650,fibrillar center,27/1152,145/19869,6.40026320016706e-08,1.09443390064769e-06,8.11929586792697e-07,NOP56/POLR1C/POLR1G/TIMM44/URB1/FBL/EEF1D/CDK7/MLLT1/ACACA/TCOF1/NOLC1/WDR43/CCDC137/RPAIN/UTP15/UTP4/IMP4/MRI1/POLR1E/HEATR1/POLR1B/PRMT7/NUFIP1/EIF3L/NOP58/TIMM13,27
CC,GO:0061695,transferase complex, transferring phosphorus-containing groups,42/1152,295/19869,6.53672124960222e-08,1.09443390064769e-06,8.11929586792697e-07,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/CCNT1/CCNB2/POLR1A/POLR3D/INSR/POLR1D/CCNB1/ERCC2/POLR2E/CCNA2/CKS2/PRIM1/CDK7/POLR2H/PRPS1/CSNK2B/CSNK2A1/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/CCNL2/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/BCCIP/ZNFX1/POLG2/USP22/POLR3K/LAS1L,42
CC,GO:0098800,inner mitochondrial membrane protein complex,28/1152,158/19869,1.09850702393187e-07,1.7881253222891e-06,1.3265596517072e-06,COX7A2L/TIMM23/UQCRQ/TIMM44/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/COX7C/NDUFS1/UQCRC1/PHB1/HSPA9/NDUFV1/ATP5MJ/NDUFA6/TIMM50/GRPEL2/CHCHD10/PHB2/GRPEL1/DNAJC11/DNAJC15/NDUFB9,28
CC,GO:0022627,cytosolic small ribosomal subunit,14/1152,45/19869,1.3745157089339e-07,2.17693569036558e-06,1.61500707763784e-06,RPS17/RPSA/RPS3/RPS19/RPS3A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPS15/RPS28/EIF2A,14
CC,GO:0010494,cytoplasmic stress granule,19/1152,84/19869,2.46738718984407e-07,3.8049707717069e-06,2.8228003030626e-06,CSDE1/EIF2S1/CTSG/PABPC1/EIF3B/YBX1/EIF4G1/PABPC4/CAPRIN1/LARP1/LARP4/NUFIP2/OGFOD1/ZFAND1/MCRIP2/DHX36/DDX19A/ZNFX1/PRRC2C,19
CC,GO:0101031,chaperone complex,13/1152,42/19869,4.11948102296484e-07,6.18978430630102e-06,4.59202607958024e-06,URI1/PSMG1/BAG2/HSP90AB1/HSPA8/CCT8/PSMG2/RPAP3/SDF2L1/DNAAF2/DNAJB11/RUVBL2/RUVBL1,13
CC,GO:0098687,chromosomal region,48/1152,388/19869,5.9542480174445e-07,8.7229733455562e-06,6.47132745053837e-06,MEN1/CHEK1/OIP5/BUB1/BUB1B/RECQL4/SSB/TOP2A/CCNB1/CEBPB/DNMT1/APEX1/PML/MCM4/PPP1CC/RANGAP1/CENPF/DNA2/PLK1/BLM/IKZF1/ATR/SGO2/SPOUT1/LRIF1/MIS18BP1/CENPV/NGDN/THOC2/NSMCE1/UPF1/ACD/RAD51AP1/PINX1/SPDL1/THOC1/AURKB/THOC3/SPAG5/KIF2C/CENPK/NAT10/DHX36/INCENP/POT1/MIS18A/ZNF330/TELO2,48
CC,GO:0000314,organellar small ribosomal subunit,11/1152,32/19869,9.8964706770648e-07,1.38079328970476e-05,1.0243715262225e-05,MRPS12/MRPS22/MRPS35/MRPS15/MRPS34/MRPS27/MRPS31/PTCD3/MRPS26/MRPS7/MRPS23,11
CC,GO:0005763,mitochondrial small ribosomal subunit,11/1152,32/19869,9.8964706770648e-07,1.38079328970476e-05,1.0243715262225e-05,MRPS12/MRPS22/MRPS35/MRPS15/MRPS34/MRPS27/MRPS31/PTCD3/MRPS26/MRPS7/MRPS23,11
CC,GO:0016607,nuclear speck,49/1152,419/19869,2.35253304094691e-06,3.20601014417416e-05,2.37844833760361e-05,RFXAP/RNF113A/PRPF4/PRPF3/PPIH/OIP5/GCAT/BCAS2/PRPF6/NPM1/SNRPA1/DDX5/WT1/BRD2/APEX1/PPP1CC/NAMPT/CDC34/U2AF1/SRSF11/MEF2C/PRPF4B/GTF2H2/WTAP/SF3A1/SURF2/TIMM50/SFMBT2/FNBP4/THOC2/NOC3L/CACTIN/GTF2H4/THOC1/THOC3/CCNL2/SRPK1/REXO4/DHX36/ZNF106/PNN/DNAJC11/ABITRAM/CWC25/USP36/MORF4L1/POMP/AK6/RBM19,49
CC,GO:0000315,organellar large ribosomal subunit,14/1152,56/19869,2.62545342602133e-06,3.41892379477444e-05,2.5364029589399e-05,MRPL12/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/NSUN4/MRPL45/MRPL1/MRPL18/MRPS30/MRPL39/MRPL27/MRPL11,14
CC,GO:0005762,mitochondrial large ribosomal subunit,14/1152,56/19869,2.62545342602133e-06,3.41892379477444e-05,2.5364029589399e-05,MRPL12/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/NSUN4/MRPL45/MRPL1/MRPL18/MRPS30/MRPL39/MRPL27/MRPL11,14
CC,GO:0005732,sno(s)RNA-containing ribonucleoprotein complex,10/1152,30/19869,4.26694807802489e-06,5.43572081244041e-05,4.0326076801471e-05,MPHOSPH10/NOP56/RRP9/RPP40/FBL/SNU13/NOLC1/POP1/RPP25/NOP58,10
CC,GO:1990204,oxidoreductase complex,21/1152,125/19869,9.86051757626186e-06,0.000122941772333818,9.12070270771813e-05,UQCRQ/NDUFB3/IDH3B/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/LDHA/CAT/P4HB/CYBA/P4HA1/NDUFS1/RRM2/UQCRC1/NDUFV1/NDUFA6/PDK1/GPD1L/NDUFB9,21
CC,GO:0034663,endoplasmic reticulum chaperone complex,6/1152,11/19869,1.34607758383503e-05,0.00016433363835986,0.0001219144829219,P4HB/HSPA5/HSP90B1/SDF2L1/DNAJB11/HYOU1,6
CC,GO:0005744,TIM23 mitochondrial import inner membrane translocase complex,7/1152,16/19869,1.5569031603004e-05,0.000186192908558374,0.000138131257831163,TIMM23/TIMM44/HSPA9/TIMM50/GRPEL2/GRPEL1/DNAJC15,7
CC,GO:0098803,respiratory chain complex,17/1152,91/19869,1.6369545612512e-05,0.00019185107457864,0.00014232889132563,COX7A2L/UQCRQ/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/COX7C/NDUFS1/UQCRC1/NDUFV1/NDUFA6/COA6/NDUFB9,17
CC,GO:0042470,melanosome,19/1152,110/19869,1.71854194100542e-05,0.000193666457197919,0.000143675672395798,TFRC/P4HB/SLC3A2/HSP90AB1/HSPA5/HSPA8/SLC2A1/PDIA4/HSP90B1/AHCY/CANX/ERP29/BSG/FASN/TMEM33/PRDX1/SLC1A5/ANKRD27/HPS4,19
CC,GO:0048770,pigment granule,19/1152,110/19869,1.71854194100542e-05,0.000193666457197919,0.000143675672395798,TFRC/P4HB/SLC3A2/HSP90AB1/HSPA5/HSPA8/SLC2A1/PDIA4/HSP90B1/AHCY/CANX/ERP29/BSG/FASN/TMEM33/PRDX1/SLC1A5/ANKRD27/HPS4,19
CC,GO:0070469,respirasome,18/1152,101/19869,1.8294786351906e-05,0.000202278203815413,0.000150064483879586,COX7A2L/UQCRQ/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/COX7C/NDUFS1/UQCRC1/NDUFV1/NDUFA6/CYCS/COA6/NDUFB9,18
CC,GO:0034708,methyltransferase complex,17/1152,92/19869,1.90095771904743e-05,0.00020628911543737,0.000153040065880427,MEN1/PRMT5/CLNS1A/WDR4/MAX/SNRPD2/WTAP/TRMT10C/PRMT1/WDR77/RIOK1/SENP3/TEX10/TRMT6/RUVBL2/RUVBL1/LAS1L,17
CC,GO:1990062,RPAP3/R2TP/prefoldin-like complex,6/1152,12/19869,2.55972656402195e-05,0.000272727230275794,0.000202328626017429,ASDURF/URI1/POLR2E/RPAP3/RUVBL2/RUVBL1,6
CC,GO:0034399,nuclear periphery,22/1152,145/19869,3.19676469303073e-05,0.000334518591092144,0.000248169890643175,MEN1/XPOT/CEBPB/CAD/PML/CENPF/BLM/DCAF7/SATB1/HLTF/LRIF1/NUP93/THOC1/SRPK1/UHRF1/PHB2/EBNA1BP2/BCL11A/NUFIP1/RUVBL2/RUVBL1/TELO2,22
CC,GO:0005635,nuclear envelope,51/1152,488/19869,3.42610750924003e-05,0.000352227894809589,0.000261307922680726,IPO5/KPNA3/XPOT/ANKRD17/NUP155/IPO7/GAPDH/INSR/ENO1/ATF6/CALR/LRPPRC/RANBP1/RANGAP1/CENPF/EMD/CSE1L/TMEM33/EIF5A/SLC29A2/WTAP/GLE1/RRP12/PCID2/NUP188/RETSAT/CENPV/DHX37/NUP93/ABCF1/LRRC59/DNAJC2/SIGMAR1/NDC1/NOC4L/GTPBP4/XPO4/CACYBP/AAAS/AGPAT5/TXLNG/DTL/DHCR7/IPO11/WDR3/ZBTB1/MRPS23/RTCB/UTP18/CEPT1/SLC30A1,51
CC,GO:0000781,chromosome, telomeric region,24/1152,168/19869,3.92368338572594e-05,0.000396427321385414,0.00029409822836748,MEN1/CHEK1/RECQL4/SSB/APEX1/PML/MCM4/PPP1CC/DNA2/BLM/ATR/LRIF1/THOC2/NSMCE1/UPF1/ACD/RAD51AP1/PINX1/THOC1/THOC3/NAT10/DHX36/POT1/TELO2,24
CC,GO:0005675,transcription factor TFIIH holo complex,6/1152,13/19869,4.52019414162561e-05,0.000448954875761459,0.000333066936751361,ERCC2/CDK7/GTF2H2/GTF2H3/GTF2H4/MMS19,6
CC,GO:0071013,catalytic step 2 spliceosome,16/1152,90/19869,5.42515573093324e-05,0.000529856876387813,0.000393085845065865,SYNCRIP/BCAS2/PRPF6/SNRPA1/PABPC1/DDX5/SNRPD2/U2AF1/PRPF4B/SF3A1/CACTIN/ESS2/PNN/DHX35/XAB2/DDX41,16
CC,GO:0032806,carboxy-terminal domain protein kinase complex,7/1152,19/19869,5.87902522965426e-05,0.000564771931897934,0.00041898833819624,CCNT1/ERCC2/CDK7/GTF2H2/GTF2H3/GTF2H4/MMS19,7
CC,GO:0005746,mitochondrial respirasome,16/1152,94/19869,9.3268662465057e-05,0.000881539293621345,0.000653989093345816,COX7A2L/UQCRQ/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/COX7C/NDUFS1/UQCRC1/NDUFV1/NDUFA6/NDUFB9,16
CC,GO:0016363,nuclear matrix,19/1152,126/19869,0.000117454913254048,0.00109251712963289,0.000810507588536707,MEN1/XPOT/CEBPB/CAD/PML/CENPF/BLM/DCAF7/SATB1/HLTF/LRIF1/THOC1/SRPK1/UHRF1/PHB2/BCL11A/NUFIP1/RUVBL2/RUVBL1,19
CC,GO:0120114,Sm-like protein family complex,18/1152,116/19869,0.00012111920829263,0.0011089977509294,0.000822734095803558,PRPF4/PRPF3/PPIH/PRPF6/SNRPA1/CLNS1A/SNU13/GEMIN4/SNRPD2/SF3A1/USP39/GEMIN5/GEMIN6/ZMAT2/TGS1/LUC7L/DDX20/STRAP,18
CC,GO:0032797,SMN complex,5/1152,10/19869,0.000128071102137243,0.00115461024388345,0.000856572715509008,GEMIN4/GEMIN5/GEMIN6/DDX20/STRAP,5
CC,GO:0005819,spindle,44/1152,426/19869,0.000151033871182023,0.00134099770473736,0.000994848306190996,WDR62/RGS14/BUB1B/HMMR/KATNA1/NPM1/EPB41/CCNB1/ERCC2/RPS3/RANGAP1/CENPF/EMD/PLK1/NSUN2/CDC16/TTLL12/IQCB1/PYCR3/SPOUT1/SPECC1L/CEP85/CENPV/KIF18B/POC1A/PINX1/SPDL1/AURKB/SPAG5/MMS19/KIF2C/CDC6/DCUN1D5/KATNB1/INCENP/AAAS/BCCIP/TUBGCP4/TPX2/NUDC/POLDIP2/SBDS/CTDP1/TACC3,44
CC,GO:0000922,spindle pole,23/1152,172/19869,0.000156803025203797,0.00137144138461828,0.00101743361208434,WDR62/RGS14/KATNA1/NPM1/CCNB1/CENPF/EMD/PLK1/SPOUT1/CEP85/POC1A/SPDL1/AURKB/SPAG5/CDC6/KATNB1/AAAS/BCCIP/TUBGCP4/TPX2/SBDS/CTDP1/TACC3,23
