"","Protein.Names","Protein.Group","Protein.Ids","Genes","First.Protein.Description","D1","D2","D3","D4","WT1","WT2","WT3","WT4","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"424","ARM10_HUMAN","Q8N2F6","Q8N2F6","ARMC10","Armadillo repeat-containing protein 10",513325,443892.271191898,761460.124381115,626127.820756849,680586.44760544,598305.268155299,717917.476689554,636093.349181658,-0.166474563106043,19.203780745034,-1.03257992736239,0.335454902256065,0.470908547451937,-6.91123278610089
"425","ARMC1_HUMAN","Q9NVT9","Q9NVT9","ARMC1","Armadillo repeat-containing protein 1",1500500,1518738.21470335,1429546.78282877,1527517.83663129,1579367.19470211,1542912.33609745,1586195.59128802,1576458.99004702,-0.0437910102123773,20.5212034001262,-1.4587635805699,0.187113426262079,0.30933836332662,-6.41787990747537
"426","ARMC5_HUMAN","Q96C12","Q96C12","ARMC5","Armadillo repeat-containing protein 5",193544,192044.72786989,187473.030105648,205305.551841,169245.080630074,180167.938058849,182988.019913103,173574.219988325,0.165360438293011,17.4771539464,4.13973221648667,0.00415379230269584,0.0185737322724755,-2.52314528862946
"427","ARMC6_HUMAN","Q6NXE6","Q6NXE6","ARMC6","Armadillo repeat-containing protein 6",1410500,1468446.61965958,1429546.78282877,1447123.29542149,1630719.79863466,1615035.24206707,1647676.79989952,1618037.78636943,-0.148760166211098,20.5197438194299,-7.26207220081183,0.00015170242894172,0.00202971206022023,1.09191399518244
"428","ARMC8_HUMAN","Q8IUR7","Q8IUR7","ARMC8","Armadillo repeat-containing protein 8",758733,729972.360451337,768767.495838095,729329.152994086,681939.104185998,701734.025471341,692574.65380524,707211.439139151,0.128944486649281,19.4347908059216,5.88828620136516,0.000560366298950189,0.00473341670956542,-0.339511442852651
"429","ARMD3_HUMAN","Q5T2E6","Q5T2E6","ARMH3","Armadillo-like helical domain-containing protein 3",199519,224598.091070022,213703.096062496,233741.584528079,191585.332051649,182323.508991908,229036.418981172,252769.648946346,0.0617403088885915,17.6903174868826,0.563608764712611,0.590250170125119,0.702665083188403,-7.29917167960412
"430","ARMT1_HUMAN","Q9H993","Q9H993","ARMT1","Damage-control phosphatase ARMT1",1090500,1106368.14293991,1143369.51122816,1256192.20971092,1158395.72067293,1130918.72834067,1217393.97087624,1108909.1755559,0.0212060169811821,20.1084147162274,0.399079248719028,0.701485345964302,0.795067329820724,-7.3862483922037
"431","ARMX3_HUMAN","Q9UH62","Q9UH62","ARMCX3","Armadillo repeat-containing X-linked protein 3",272130,289833.655594837,277105.564936456,272246.584121748,283875.108290935,285158.147388017,263970.627931712,261259.128849802,0.0485984040706278,18.0493189644397,1.21953091192123,0.261336441048939,0.396055970601659,-6.7083410453801
"432","ARMX5_HUMAN","Q6P1M9","Q6P1M9","ARMCX5","Armadillo repeat-containing X-linked protein 5",23468,26893.4181413398,27753.2388790563,37099.1168553124,40092.645234499,34244.1272408303,34042.0605752807,34636.6872196821,-0.307595139488297,14.9390294311795,-2.22983524097715,0.0601950564178625,0.134148982874093,-5.33333915579056
"433","ARNT_HUMAN","P27540","P27540","ARNT","Aryl hydrocarbon receptor nuclear translocator",201124,188347.185394649,180164.430400293,183506.854851905,197145.801061734,189863.778782144,189344.750916592,202475.506664669,-0.0241006766721554,17.5239381093568,-0.566401520419037,0.588449077795545,0.701201970632849,-7.29745561298109
"434","AROS_HUMAN","Q86WX3","Q86WX3","RPS19BP1","Active regulator of SIRT1",895594.000000001,895194.009466093,945682.556727422,853334.49716562,1076283.51944645,1008140.76178263,942294.245022331,1001068.47549834,-0.137077315989799,19.8323873394433,-3.0589176737007,0.0178775811097079,0.0544571768576561,-4.08299527554784
"435","ARP10_HUMAN","Q9NZ32","Q9NZ32","ACTR10","Actin-related protein 10",429105,437283.016300981,428512.680364938,436763.546485562,404118.983583821,401413.717129074,380613.734976997,399496.882606212,0.153749139481938,18.6367084513247,6.46827110576686,0.000314764358821684,0.00321997005211516,0.292409870973474
"436","ARP19_HUMAN","P56211","P56211","ARPP19","cAMP-regulated phosphoprotein 19",1910500,1941210.93663212,2063502.50525785,1959660.36899765,1887523.53059186,1934508.9345261,2078140.93568739,1940360.41210678,0.0362520281519672,20.878812845713,1.01785870657843,0.341941611787308,0.476728636171238,-6.92617708028972
"437","ARP2_HUMAN","P61160","P61160","ACTR2","Actin-related protein 2",19600500,21337663.5548814,18442018.2843198,21115354.0596894,20597258.4086554,20256284.6813935,20544670.5561333,20872689.8257029,0.000612686915786753,24.2465526721923,0.011748014825972,0.990947726451816,0.995700799005717,-7.47565682176269
"438","ARP3_HUMAN","P61158","P61158","ACTR3","Actin-related protein 3",26100500,26472841.1214094,26447144.0243711,26245092.3113465,25137282.1033003,25227709.5796165,25484020.0468536,26000833.293716,0.0825696999311525,24.594872849305,5.22786464749671,0.00113641780224407,0.00757474120550322,-1.11313966946909
"439","ARP3B_HUMAN","Q9P1U1","Q9P1U1","ACTR3B","Actin-related protein 3B",106497,108501.678089584,118883.283180311,109460.976953205,117295.042482686,125423.402687773,136379.573529024,132878.359983082,-0.182396869736788,16.8389058547846,-3.43287368982005,0.0105882343635926,0.0366538877969127,-3.52818166309757
"440","ARP5_HUMAN","Q9H9F9","Q9H9F9","ACTR5","Actin-related protein 5",396023,412870.12756057,397177.73178811,405697.704549448,452856.1210651,475512.141935961,458667.046394313,476590.580287236,-0.18247925299179,18.7012222819322,-7.4000502446047,0.000134484511345211,0.00186397058068636,1.22376005327611
"441","ARP5L_HUMAN","Q9BPX5","Q9BPX5","ARPC5L","Actin-related protein 2/3 complex subunit 5-like protein",5320500,4667811.51777308,5216055.77677867,4894822.7538803,5435696.92884548,5505132.72233693,5628254.57072645,5575591.64815268,-0.109783337325027,22.3015979022331,-2.5888616256547,0.0353508554737153,0.0897626597842242,-4.79277918917633
"442","ARP6_HUMAN","Q9GZN1","Q9GZN1","ACTR6","Actin-related protein 6",780909,672274.408021073,607830.347497165,651050.34826909,628808.649972036,669102.266879728,713555.931655156,712929.246284458,0.0168156783587108,19.3460252522484,0.197833846549057,0.84868189308879,0.901686080296625,-7.45356042418952
"443","ARP8_HUMAN","Q9H981","Q9H981","ACTR8","Actin-related protein 8",334287,307351.507337014,321611.258729312,327263.192568343,350298.090072436,370211.90949286,359149.949192379,368765.900899711,-0.140568854130105,18.3592640530057,-4.34733965858085,0.00320067946825907,0.0156215158144007,-2.24086920024037
"444","ARPC2_HUMAN","O15144","O15144","ARPC2","Actin-related protein 2/3 complex subunit 2",5130499.99999999,5321903.76827824,5390163.59477473,5377383.32866349,5137231.40898922,5174641.29559329,5043070.74874379,5116823.68935485,0.0831509507866741,22.2850223586809,4.38540738800211,0.0030534326652274,0.0151575953293482,-2.18978282242994
"445","ARPC3_HUMAN","O15145","O15145","ARPC3","Actin-related protein 2/3 complex subunit 3",8060500,7958679.60553291,7777193.59125104,8081963.92518484,7669861.22578881,7912573.15223285,7908240.34868473,7975105.86452535,0.0512904613380982,22.8879277805096,2.11217162253706,0.0717263471948866,0.152566747210011,-5.50789614416198
"446","ARPC4_HUMAN","P59998","P59998","ARPC4","Actin-related protein 2/3 complex subunit 4",15400500,16807016.3296647,16492746.0711351,16086593.3408987,15130972.1539667,14976802.0627912,16532832.6830872,15538669.1090598,0.0934142151540875,23.8888122986068,2.32698925279331,0.0520920394858067,0.120523456456275,-5.18795793328631
"447","ARPC5_HUMAN","O15511","O15511","ARPC5","Actin-related protein 2/3 complex subunit 5",6310500,6288003.03252169,6445217.72945023,6372707.51296389,6115067.66086686,5938961.30700553,6090310.93190216,6055314.92855009,0.102714115599774,22.535658725613,5.95580718766445,0.000522908645821561,0.00448741227163335,-0.263732549686811
"448","ARRB1_HUMAN","P49407","P49407","ARRB1","Beta-arrestin-1",1080500,1035968.85728869,1001180.73001852,1055222.32679639,1117338.30290534,1141215.36948432,1125219.57780639,1098524.20120033,-0.0750380844548921,20.0188252593371,-2.30207936647748,0.054058024046247,0.124093122200089,-5.22532199960693
"449","ARRB2_HUMAN","P32121","P32121","ARRB2","Beta-arrestin-2",630248,611771.022726939,613298.620375671,566787.059142306,547159.65475008,567897.804701769,512079.732098515,494807.375671813,0.218730006038953,19.0870089344678,4.03656642536974,0.00473960778534671,0.0203936644848369,-2.66569321335126
"450","ARRD1_HUMAN","Q8N5I2","Q8N5I2","ARRDC1","Arrestin domain-containing protein 1",699255.000000001,720363.284188119,680446.744835412,712786.824642783,827077.254471176,838836.282726138,784255.48009476,776327.516580196,-0.169527526076216,19.497581246138,-4.64972122270323,0.00221482571294506,0.0120514865536822,-1.84088860762817
"451","ARSA_HUMAN","P15289","P15289","ARSA","Arylsulfatase A",366315,281025.123079994,386827.737768677,453942.184478781,236525.729255295,307197.723843072,259887.844109751,287725.239698358,0.458946762042629,18.2446933735414,3.03723906277414,0.0184389459945572,0.0557272679439792,-4.11551645653351
"452","ARSB_HUMAN","P15848","P15848","ARSB","Arylsulfatase B",2560500.00000001,2735952.83464588,2574969.78326725,2572751.65377844,2504088.51465629,2635632.89557985,2549765.02559871,2658249.33082351,0.0434924050007375,21.2824305920535,1.4430402202062,0.191346406084143,0.314633740616492,-6.43788726034973
"453","ARV1_HUMAN","Q9H2C2","Q9H2C2","ARV1","Protein ARV1",114720,121690.294807173,123291.664253007,113753.463830818,145026.063161522,133838.048105581,138427.032204016,129284.870554467,-0.182516513519687,16.934132391518,-4.13708621332069,0.00416778853829165,0.0186056886002178,-2.52678265257624
"454","ARY1_HUMAN","P18440","P18440","NAT1","Arylamine N-acetyltransferase 1",1100500,1025911.96291597,956086.708259929,969500.258031938,772020.35250559,1069142.79235624,920515.241732736,866743.007808388,0.195066181871386,19.8397243051663,1.9176537046285,0.0957845806810653,0.190117094085969,-5.79132652651571
"455","ASAH1_HUMAN","Q13510","Q13510","ASAH1","Acid ceramidase",1010500,1025911.96291597,1030969.86633808,977605.93195252,899464.518954679,911270.095234525,939037.529715291,900630.856923118,0.175984372590641,19.8486525285817,7.11734389519635,0.00017247344134314,0.00221594054012782,0.951428961059255
"456","ASAP1_HUMAN","Q9ULH1","Q9ULH1","ASAP1","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",403292,390709.697508615,426475.891871037,378858.503733202,393211.54113734,366524.577471501,368400.314876655,341614.589698512,0.148410434540683,18.5234016033852,2.84729865795109,0.024232239345842,0.0685458251866179,-4.40162868594191
"457","ASB1_HUMAN","Q9Y576","Q9Y576","ASB1","Ankyrin repeat and SOCS box protein 1",110310,128681.240909336,109973.544916137,111032.372376074,108979.596948009,109727.00843144,117634.334286533,106883.990302631,0.0750342076529265,16.7614582322429,1.22541881871291,0.259243002215567,0.393385407696091,-6.70158070978431
"458","ASB3_HUMAN","Q9Y575","Q9Y575","ASB3","Ankyrin repeat and SOCS box protein 3",136433,95162.2559567038,94568.2695715635,109053.31900873,144488.098025092,151849.837440177,96047.8750100493,86790.7246005043,-0.0885155169849341,16.7502590191059,-0.399185044787756,0.701410825393045,0.795067329820724,-7.38620146067776
"459","ASB6_HUMAN","Q9NWX5","Q9NWX5","ASB6","Ankyrin repeat and SOCS box protein 6",659550,617467.12743259,578576.926599476,637102.655610795,699614.312313354,666190.317242995,614444.609117478,654216.428634822,-0.0524135411718305,19.2634890045564,-0.929370888442991,0.382998863476812,0.515540236279051,-7.01255748380939
"460","ASC_HUMAN","Q9ULZ3","Q9ULZ3","PYCARD","Apoptosis-associated speck-like protein containing a CARD",10800500,11572200.1197022,11672397.0973583,10455004.5822638,11316885.8141168,11355686.6182985,10775104.0579607,11567270.2384357,0.0155809470218102,23.3853423592245,0.412470979581241,0.692080613880943,0.78750769164946,-7.38021336282631
"461","ASCC1_HUMAN","Q8N9N2","Q8N9N2","ASCC1","Activating signal cointegrator 1 complex subunit 1",928802.999999999,892507.959440693,922385.176138138,885303.864156959,935730.254498899,936151.120813633,883368.043141209,904882.377805383,0.0158985190401708,19.7722253545349,0.575322204123597,0.582716831142325,0.695956964641721,-7.29192225064633
"462","ASCC2_HUMAN","Q9H1I8","Q9H1I8","ASCC2","Activating signal cointegrator 1 complex subunit 2",621038.999999999,637508.726081121,652808.850643065,650790.140477599,629379.783355499,669233.927499329,652465.121237351,715658.523611497,-0.02892173422795,19.2926988990931,-0.782273117789744,0.459170835363325,0.587148257357925,-7.14219030951392
"463","ASCC3_HUMAN","Q8N3C0","Q8N3C0","ASCC3","Activating signal cointegrator 1 complex subunit 3",1770500,1820500.48020287,1756707.9667289,1768709.40699079,1877250.15073621,1852053.47943384,1903886.44506544,1929960.65899049,-0.0581645035697917,20.7804903560638,-2.67947740012782,0.0309456450300312,0.0817045262370143,-4.65555599772294
"464","ASF1A_HUMAN","Q9Y294","Q9Y294","ASF1A","Histone chaperone ASF1A",2830500,2977412.29610756,2892155.6770593,2844135.80481458,2730232.81971887,2945075.27479378,2662566.38228446,2824792.16913543,0.0795965026286254,21.4090232241946,2.38195206593128,0.0480071259934427,0.113459846218441,-5.10533316127809
"465","ASF1B_HUMAN","Q9NVP2","Q9NVP2","ASF1B","Histone chaperone ASF1B",1470500,1528796.6107669,1439769.04455101,1557666.14636449,1394522.68022535,1439891.13521157,1412019.98484279,1441347.47841863,0.104729804964276,20.451651864959,3.32843766641265,0.01223307494102,0.0411624164605592,-3.6818018139644
"466","ASH2L_HUMAN","Q9UBL3","Q9UBL3","ASH2L","Set1/Ash2 histone methyltransferase complex subunit ASH2",974655,966057.137036417,959601.109233865,1004499.4004609,972688.020038368,911985.403764966,945412.76383006,981724.45047055,0.063318816606639,19.854233911126,2.12321462521586,0.0705561838127699,0.150953586143924,-5.49159797514084
"467","ASHWN_HUMAN","Q9BVC5","Q9BVC5","C2orf49","Ashwin",250843,208021.151410428,236693.560279327,213948.51632443,256183.778284331,250199.184828387,217115.006113967,244741.261960897,-0.0661161720823706,17.8140644861968,-0.873451995043658,0.410788154281791,0.54268445895389,-7.06396486873299
"468","ASML_HUMAN","O95671","O95671","ASMTL","Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein",630640.000000001,629879.979193201,629917.250923557,627905.048608573,592434.37985313,617018.116991879,590662.195822693,624466.226284163,0.0824028476472662,19.2124661902404,3.9130162161418,0.00556255986290635,0.0227877513514442,-2.83835166010924
"469","ASNS_HUMAN","P08243","P08243","ASNS","Asparagine synthetase [glutamine-hydrolyzing]",3460500,3450291.58700121,3342440.47336115,3527657.37000139,4170009.60486606,4038910.45736748,4211683.65794866,4241292.12470995,-0.242541942564145,21.8254863190194,-8.70578751617926,4.66848296106525e-05,0.000920142932003506,2.37883031649721
"470","ASPC1_HUMAN","Q9BZE9","Q9BZE9","ASPSCR1","Tether containing UBX domain for GLUT4",392611,394075.503085456,384633.108637173,382113.047604752,384588.211256968,417115.592675518,405591.475077189,383004.266272483,-0.00662080146715738,18.5602214793605,-0.191274906360882,0.853628339674685,0.905471286989928,-7.45500271281081
"471","ASPG_HUMAN","P20933","P20933","AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase",548527,615739.692313348,607478.118016839,613356.743838502,510868.301407577,538407.561093315,509886.834343073,443492.351147569,0.280848170277114,19.0332282681146,4.1164326577236,0.00427882486436283,0.0189790344255948,-2.55520834292996
"472","ASPH_HUMAN","Q12797","Q12797","ASPH","Aspartyl/asparaginyl beta-hydroxylase",604474.000000001,644613.637589971,601689.345586158,597013.266696733,559605.934819373,589064.445151225,559804.431635345,594115.118552509,0.115213855741409,19.1544109420472,3.43591170323375,0.0105440912670171,0.0365528497256591,-3.52373021495984
"473","ASPM_HUMAN","Q8IZT6","Q8IZT6","ASPM","Abnormal spindle-like microcephaly-associated protein",749553,778992.863014892,762213.836000925,747041.08255663,783362.11186429,819510.070050838,793440.504604933,807093.062693766,-0.0487039788770858,19.5482258684201,-2.27484485606618,0.0562936357004157,0.127552751204954,-5.26610616454543
"474","ASPP2_HUMAN","Q13625","Q13625","TP53BP2","Apoptosis-stimulating of p53 protein 2",95451,99801.7427518303,147318.512076791,114452.31582883,118967.663576751,91587.1758197363,108135.923199941,95079.9802979802,0.153344796739102,16.6947197752323,1.02841312312279,0.337281080460568,0.472074911342835,-6.91547888873221
"475","ASSY_HUMAN","P00966","P00966","ASS1","Argininosuccinate synthase",4070500,4184811.81254167,4355887.79253521,4211222.04011944,4560971.54273224,4606707.23735402,4478522.38066189,4710275.33104257,-0.0946297167302745,22.0389104480758,-4.58398916962221,0.0023966366256339,0.0128076820256179,-1.92670341146342
"476","ASTRA_HUMAN","Q96CP6","Q96CP6","GRAMD1A","Protein Aster-A",171553,151801.496124684,138245.961466139,137621.600883439,162995.615656764,167552.570310395,156297.83151995,170142.609788359,-0.113211711707137,17.2342344577596,-1.48728590149705,0.179649421292206,0.300173650838009,-6.38129014229629
